Category,Product Name,Location,Price,Overall Rating,Number Sold,Total Review,Customer Rating,Customer Review,Sentiment,Emotion,Location_grouped,review_text,review_char_len,review_word_len,review_tokens
Office & Stationery,Deli mini cutter portabel durable cute size E2050 - Biru,Kab. Tangerang,4500,4.9,9838,3015,1,Minta warna putih dikasih hijau.. Seller banyak alasan babibu..,Negative,Anger,Kab. Tangerang,Minta warna putih dikasih hijau.. Seller banyak alasan babibu..,63,9,"['minta', 'warna', 'putih', 'dikasih', 'hijau', 'seller', 'banyak', 'alasan', 'babibu']"
Office & Stationery,Kertas HVS Paper One A4 - 80 gr,Jakarta Selatan,41800,5.0,8205,1712,1,BARANG PECAH DIKIRIM,Negative,Anger,Jakarta Selatan,BARANG PECAH DIKIRIM,20,3,"['barang', 'pecah', 'dikirim']"
Office & Stationery,Label Barcode 100 X 150 mm Kertas Sticker Direct Thermal 100x150 350pc,Jakarta Barat,48500,4.7,306,20,1,ini seller ngeyel bgt.. uda 3x belanjanya thermal 100x150 dgn beratnya 900gr per roll.. kali ini dpt 12 roll berat 600gr.. diminta retur byk x alasan.. jelas ini penurunan kualitas atao isi.. silahkan kalian yg srg belanja cek aja.. jualan kgk usa bgitunya..,Negative,Anger,Jakarta Barat,ini seller ngeyel bgt.. uda 3x belanjanya thermal 100x150 dgn beratnya 900gr per roll.. kali ini dpt 12 roll berat 600gr.. diminta retur byk x alasan.. jelas ini penurunan kualitas atao isi.. silahkan kalian yg srg belanja cek aja.. jualan kgk usa bgitunya..,258,43,"['seller', 'ngeyel', 'uda', '3x', 'belanjanya', 'thermal', '100x150', 'beratnya', '900gr', 'per', 'roll', 'kali', '12', 'roll', 'berat', '600gr', 'diminta', 'retur', 'byk', 'alasan', 'jelas', 'penurunan', 'kualitas', 'atao', 'isi', 'silahkan', 'kalian', 'yg', 'srg', 'belanja', 'cek', 'jualan', 'kgk', 'usa', 'bgitunya']"
Office & Stationery,LAKBAN BENING / COKELAT 2 INCH X 90 YARD ( 45MM X 90 YARD) - BENING,Kota Tangerang Selatan,7500,4.9,24600,811,1,FIX BUKAN 90YARD TERNYATA TEBALNYA HANYA 9 mm TIPIS BOSS GAK SESUAI JUDUL!!!,Negative,Anger,Kota Tangerang Selatan,FIX BUKAN 90YARD TERNYATA TEBALNYA HANYA 9 mm TIPIS BOSS GAK SESUAI JUDUL!!!,76,13,"['fix', 'bukan', '90yard', 'ternyata', 'tebalnya', 'hanya', 'mm', 'tipis', 'boss', 'sesuai', 'judul']"
Office & Stationery,Kertas HVS A4 | 75 Grm | PaperOne,Jakarta Barat,37300,4.9,7571,1744,1,"tokonya songgong brg rusak minta dibebanin ke konsumen, ngak usah jd penjual kalo bubble dibebankan ke. pembeli",Negative,Anger,Jakarta Barat,"tokonya songgong brg rusak minta dibebanin ke konsumen, ngak usah jd penjual kalo bubble dibebankan ke. pembeli",111,17,"['tokonya', 'songgong', 'brg', 'rusak', 'minta', 'dibebanin', 'konsumen', 'ngak', 'usah', 'jd', 'penjual', 'bubble', 'dibebankan', 'pembeli']"
Office & Stationery,Kertas Kasir Struk Paper Roll 58x40mm Thermal POS Receipt Printer,Jakarta Barat,35000,4.9,97000,8995,1,"pengiriman lamaaaaaa banget, sampai sudah beli ditempat lain baru datang, pengiriman lebih 1 bulan...kacau ??",Negative,Anger,Jakarta Barat,"pengiriman lamaaaaaa banget, sampai sudah beli ditempat lain baru datang, pengiriman lebih 1 bulan...kacau ??",109,15,"['pengiriman', 'lamaaaaaa', 'beli', 'ditempat', 'lain', 'baru', 'datang', 'pengiriman', 'bulan', 'kacau']"
Office & Stationery,Lakban Solatip Isolasi OPP Bening 2 Inch 45mm x 90 Yard 45micron MURAH - 90yard - 70m,Jakarta Utara,6250,4.9,76600,2221,1,"BELI 11, DIKIRIM CUMA 6, KOMPLAIN NO RESPON, GAK SOLUTIF, RUGI BELI DISINI, KAPOK ??????",Negative,Anger,Jakarta Utara,"BELI 11, DIKIRIM CUMA 6, KOMPLAIN NO RESPON, GAK SOLUTIF, RUGI BELI DISINI, KAPOK ??????",88,15,"['beli', '11', 'dikirim', 'cuma', 'komplain', 'no', 'respon', 'solutif', 'rugi', 'beli', 'disini', 'kapok']"
Office & Stationery,Lakban Solatip Isolasi OPP Bening 2 Inch 45mm x 90 Yard 45micron MURAH - 90yard - 70m,Jakarta Utara,6250,4.9,76600,2221,1,"toko benalu, gk jelas barangnya.. sampah",Negative,Anger,Jakarta Utara,"toko benalu, gk jelas barangnya.. sampah",40,6,"['toko', 'benalu', 'gk', 'jelas', 'barangnya', 'sampah']"
Office & Stationery,Lakban Solatip Isolasi OPP Bening 2 Inch 45mm x 90 Yard 45micron MURAH - 90yard - 70m,Jakarta Utara,6250,4.9,76600,2221,1,"nipu,ini mah bukan 90 yard wkwkwk kaco",Negative,Anger,Jakarta Utara,"nipu,ini mah bukan 90 yard wkwkwk kaco",38,7,"['nipu', 'mah', 'bukan', '90', 'yard', 'wkwkwk', 'kaco']"
Office & Stationery,Lakban Bening Coklat 2 inch x 90 yard ( 45mm x 90 yard) setara daimaru - Bening,Jakarta Barat,7300,4.9,444300,14600,1,sellernya aneh.. jawabnya apa.. yg dilakuin apa.. ga singkron . ribet,Negative,Anger,Jakarta Barat,sellernya aneh.. jawabnya apa.. yg dilakuin apa.. ga singkron . ribet,69,11,"['sellernya', 'aneh', 'jawabnya', 'apa', 'yg', 'dilakuin', 'apa', 'singkron', 'ribet']"
Office & Stationery,"Double tape 3M VHB 24mm x 4,5mtr - Lem 3M - Double tape 3m - 24mm X4,5mtr",Jakarta Barat,35000,4.9,5008,1001,1,Barang nya kw!!! Lengket sangat lemah beda dengan 3M ori,Negative,Anger,Jakarta Barat,Barang nya kw!!! Lengket sangat lemah beda dengan 3M ori,56,10,"['barang', 'kw', 'lengket', 'sangat', 'lemah', 'beda', '3m', 'ori']"
Office & Stationery,Deli mini cutter portabel durable cute size E2050 - Biru,Kab. Tangerang,4500,4.9,9846,3017,1,Pesan barang tapi pas promo 11.11 tapi tidak dikirim malah disuruh refund duit yg dikirim cuma barang hak sale! GAJELAS SALE NYA! Nipu bgt itu sale padahal official store,Negative,Anger,Kab. Tangerang,Pesan barang tapi pas promo 11.11 tapi tidak dikirim malah disuruh refund duit yg dikirim cuma barang hak sale! GAJELAS SALE NYA! Nipu bgt itu sale padahal official store,170,29,"['pesan', 'barang', 'promo', '11', '11', 'dikirim', 'malah', 'disuruh', 'refund', 'duit', 'yg', 'dikirim', 'cuma', 'barang', 'hak', 'sale', 'gajelas', 'sale', 'nipu', 'sale', 'padahal', 'official', 'store']"
Office & Stationery,Deli mini cutter portabel durable cute size E2050 - Biru,Kab. Tangerang,4500,4.9,9846,3017,1,"BARANG TIDAK DIKIRIM, DELI RAJA DRAMA DI ECOM SINI ATUPUN ORANYE. JANGAN LAGI BELI DISINI KALO MEREKA NGADAIN PROMO. SAAT COMPLAIN DAN MAU KEKURANGAN BARANG DIKIRIM PUN TIDAK DI ACC ALASAN STOK KOSONG. JADI DANA DIKEMBALIKAN SESUAI HARGA PROMO. KALO GA NIAT BIKIN PROMO TOLONG GA USAH BIKIN, KALO NAMA DELI JELEK KAN DELI SENDIRI YANG RUGI. BYE GA AKAN BELI DELI LAGI",Negative,Anger,Kab. Tangerang,"BARANG TIDAK DIKIRIM, DELI RAJA DRAMA DI ECOM SINI ATUPUN ORANYE. JANGAN LAGI BELI DISINI KALO MEREKA NGADAIN PROMO. SAAT COMPLAIN DAN MAU KEKURANGAN BARANG DIKIRIM PUN TIDAK DI ACC ALASAN STOK KOSONG. JADI DANA DIKEMBALIKAN SESUAI HARGA PROMO. KALO GA NIAT BIKIN PROMO TOLONG GA USAH BIKIN, KALO NAMA DELI JELEK KAN DELI SENDIRI YANG RUGI. BYE GA AKAN BELI DELI LAGI",367,63,"['barang', 'dikirim', 'deli', 'raja', 'drama', 'ecom', 'sini', 'atupun', 'oranye', 'jangan', 'lagi', 'beli', 'disini', 'mereka', 'ngadain', 'promo', 'saat', 'complain', 'mau', 'kekurangan', 'barang', 'dikirim', 'pun', 'acc', 'alasan', 'stok', 'kosong', 'dana', 'dikembalikan', 'sesuai', 'harga', 'promo', 'niat', 'bikin', 'promo', 'tolong', 'usah', 'bikin', 'nama', 'deli', 'jelek', 'kan', 'deli', 'sendiri', 'rugi', 'bye', 'akan', 'beli', 'deli', 'lagi']"
Office & Stationery,Deli mini cutter portabel durable cute size E2050 - Biru,Kab. Tangerang,4500,4.9,9846,3017,1,Minta warna putih dikasih hijau.. Seller banyak alasan babibu..,Negative,Anger,Kab. Tangerang,Minta warna putih dikasih hijau.. Seller banyak alasan babibu..,63,9,"['minta', 'warna', 'putih', 'dikasih', 'hijau', 'seller', 'banyak', 'alasan', 'babibu']"
Office & Stationery,"Notebook #Binding/ Custom/ Planner Dotted/ Grid/ Journal/ Agenda - garis, Hitam",Kota Tangerang Selatan,85000,4.9,3294,1136,1,"Pengiriman lama, barang nya cacat tolong diperbaiki layanan nya !",Negative,Anger,Kota Tangerang Selatan,"Pengiriman lama, barang nya cacat tolong diperbaiki layanan nya !",65,10,"['pengiriman', 'lama', 'barang', 'cacat', 'tolong', 'diperbaiki', 'layanan']"
Office & Stationery,"Notebook #Binding/ Custom/ Planner Dotted/ Grid/ Journal/ Agenda - garis, Hitam",Kota Tangerang Selatan,85000,4.9,3294,1136,1,"Salah kirim produk, admin lama banget balesnya. Proses retur gak jelas",Negative,Anger,Kota Tangerang Selatan,"Salah kirim produk, admin lama banget balesnya. Proses retur gak jelas",70,11,"['salah', 'kirim', 'produk', 'admin', 'lama', 'balesnya', 'proses', 'retur', 'jelas']"
Office & Stationery,Document Bag Tas Dokumen Joyko DCB-49 - Bill,Jakarta Utara,18200,4.9,1555,504,1,"barang tidak sampai,kembalikan uang saya..!!!",Negative,Anger,Jakarta Utara,"barang tidak sampai,kembalikan uang saya..!!!",45,5,"['barang', 'kembalikan', 'uang']"
Office & Stationery,Deli Cartoon Sticker / Stiker Kartun Bisa Ditempel Dimana Saja 2592X - Merah Muda,Kab. Tangerang,5000,4.4,2113,508,1,ga dikirim payah,Negative,Anger,Kab. Tangerang,ga dikirim payah,16,3,"['dikirim', 'payah']"
Office & Stationery,Deli Cartoon Sticker / Stiker Kartun Bisa Ditempel Dimana Saja 2592X - Merah Muda,Kab. Tangerang,5000,4.4,2113,508,1,barangnya gajelas masa beli 6 dikirim dua,Negative,Anger,Kab. Tangerang,barangnya gajelas masa beli 6 dikirim dua,41,7,"['barangnya', 'gajelas', 'masa', 'beli', 'dikirim', 'dua']"
Office & Stationery,Pengikat Kabel / Penggulung Cable / Binder Klip Cable / Cord Holder - Hitam,Jakarta Utara,900,4.9,20700,3246,1,"pihak toko tidak jelas, di minta barang a yg datang barang b, dan pihak toko merasa benar, ada barang yg ga di kirim pengambalian 14 hari katanua sd skrg juga blm",Negative,Anger,Jakarta Utara,"pihak toko tidak jelas, di minta barang a yg datang barang b, dan pihak toko merasa benar, ada barang yg ga di kirim pengambalian 14 hari katanua sd skrg juga blm",162,31,"['pihak', 'toko', 'jelas', 'minta', 'barang', 'yg', 'datang', 'barang', 'pihak', 'toko', 'merasa', 'benar', 'barang', 'yg', 'kirim', 'pengambalian', '14', 'hari', 'katanua', 'sd', 'skrg', 'blm']"
Office & Stationery,Cable Ties Nylon Kabel Tis Pengikat Nilon Joyko - CBT-9 10cm,Jakarta Utara,3900,4.9,6258,906,1,Pengiriman lambat polllllll!!! Ga pantes jadi official Store.,Negative,Anger,Jakarta Utara,Pengiriman lambat polllllll!!! Ga pantes jadi official Store.,61,8,"['pengiriman', 'lambat', 'polllllll', 'pantes', 'official', 'store']"
Office & Stationery,( ISI 30 Roll) Kertas Print Kasir thermal paper Roll 57 x 30 / 57x30,Kota Tangerang Selatan,58500,4.9,2294,795,5,belanja disini mantap pengiriman cepat dan barangnya rekomended dan packing aman dan rapi bakal belanja lagi disini insyaallah,Positive,Love,Kota Tangerang Selatan,belanja disini mantap pengiriman cepat dan barangnya rekomended dan packing aman dan rapi bakal belanja lagi disini insyaallah,126,18,"['belanja', 'disini', 'mantap', 'pengiriman', 'cepat', 'barangnya', 'rekomended', 'packing', 'aman', 'rapi', 'bakal', 'belanja', 'lagi', 'disini', 'insyaallah']"
Office & Stationery,( ISI 30 Roll) Kertas Print Kasir thermal paper Roll 57 x 30 / 57x30,Kota Tangerang Selatan,58500,4.9,2294,795,5,"Real pict, real spek, packing rapih dan sangat aman walaupun kertas printer thermal tp dikasih label fragile, sellernya recomended sekali, mantaaabbbss ??",Positive,Love,Kota Tangerang Selatan,"Real pict, real spek, packing rapih dan sangat aman walaupun kertas printer thermal tp dikasih label fragile, sellernya recomended sekali, mantaaabbbss ??",154,22,"['real', 'pict', 'real', 'spek', 'packing', 'rapih', 'sangat', 'aman', 'walaupun', 'kertas', 'printer', 'thermal', 'dikasih', 'label', 'fragile', 'sellernya', 'recomended', 'sekali', 'mantaaabbbss']"
Office & Stationery,( ISI 30 Roll) Kertas Print Kasir thermal paper Roll 57 x 30 / 57x30,Kota Tangerang Selatan,58500,4.9,2294,795,5,Thanks gan paket udah mendarat dengan selamat...pelayanan ok mantab..super fast respon..top very recomended seller,Positive,Love,Kota Tangerang Selatan,Thanks gan paket udah mendarat dengan selamat...pelayanan ok mantab..super fast respon..top very recomended seller,114,14,"['thanks', 'gan', 'paket', 'mendarat', 'selamat', 'pelayanan', 'ok', 'mantab', 'super', 'fast', 'respon', 'top', 'very', 'recomended', 'seller']"
Office & Stationery,( ISI 30 Roll) Kertas Print Kasir thermal paper Roll 57 x 30 / 57x30,Kota Tangerang Selatan,58500,4.9,2294,795,5,belanja disini mantap pengiriman cepat dan barangnya rekomended dan packing aman dan rapi bakal belanja lagi disini insyaallah,Positive,Love,Kota Tangerang Selatan,belanja disini mantap pengiriman cepat dan barangnya rekomended dan packing aman dan rapi bakal belanja lagi disini insyaallah,126,18,"['belanja', 'disini', 'mantap', 'pengiriman', 'cepat', 'barangnya', 'rekomended', 'packing', 'aman', 'rapi', 'bakal', 'belanja', 'lagi', 'disini', 'insyaallah']"
Office & Stationery,Gel Pen / Pulpen / Pena Joyko GP-265 / Q Gel / 0.5 mm - Black,Jakarta Utara,5500,4.9,63300,5051,5,"Merek pena favoritt, murah, tintanya nyata, ga pernah macet, selalu smooth klo buat nulis",Positive,Love,Jakarta Utara,"Merek pena favoritt, murah, tintanya nyata, ga pernah macet, selalu smooth klo buat nulis",89,14,"['merek', 'pena', 'favoritt', 'murah', 'tintanya', 'nyata', 'pernah', 'macet', 'selalu', 'smooth', 'klo', 'nulis']"
Office & Stationery,Joyko Whiteboard Marker Spidol Papan Putih - Black,Jakarta Utara,6400,4.9,15800,2007,5,"Waaah seneng bgt beli peralatan tulis di Joyko, lengkaaap, barangnya bagus semua, harga terjangkau, sellernya fast respon, anak2 happy, top deh pokoknya ???",Positive,Love,Jakarta Utara,"Waaah seneng bgt beli peralatan tulis di Joyko, lengkaaap, barangnya bagus semua, harga terjangkau, sellernya fast respon, anak2 happy, top deh pokoknya ???",156,23,"['waaah', 'seneng', 'beli', 'peralatan', 'tulis', 'joyko', 'lengkaaap', 'barangnya', 'bagus', 'semua', 'harga', 'terjangkau', 'sellernya', 'fast', 'respon', 'anak2', 'happy', 'top', 'pokoknya']"
Office & Stationery,Ball Pen Pulpen Pena Joyko BP-273 Zeto 0.7 mm 1 Box 12 Pcs,Jakarta Utara,9300,4.9,8129,3075,5,mantappppppppppppppppppppppppppppppppp,Positive,Love,Jakarta Utara,mantappppppppppppppppppppppppppppppppp,38,1,['mantappppppppppppppppppppppppppppppppp']
Office & Stationery,Correction Tape / Pita Koreksi Joyko CT-522,Jakarta Utara,5640,4.9,11100,2134,5,Barang-barang nya bagus. dan kurirnya rela mengantarkan walupun gerimis. salut sama kurirnya?????????????? ????????,Positive,Love,Jakarta Utara,Barang-barang nya bagus. dan kurirnya rela mengantarkan walupun gerimis. salut sama kurirnya?????????????? ????????,115,13,"['barang', 'barang', 'bagus', 'kurirnya', 'rela', 'mengantarkan', 'walupun', 'gerimis', 'salut', 'sama', 'kurirnya']"
Office & Stationery,"Stempel Warna Flash I Otomatis Design Custom - kecil, 1 warna",Jakarta Timur,25000,5.0,6409,2333,5,"fast respon, recommended Seller",Positive,Love,Jakarta Timur,"fast respon, recommended Seller",31,4,"['fast', 'respon', 'recommended', 'seller']"
Office & Stationery,"Stempel Warna Flash I Otomatis Design Custom - kecil, 1 warna",Jakarta Timur,25000,5.0,6409,2333,5,"mantap fast response, penjual ramah dan solutif next pasti order disini lagi thanks gan!",Positive,Love,Jakarta Timur,"mantap fast response, penjual ramah dan solutif next pasti order disini lagi thanks gan!",88,14,"['mantap', 'fast', 'response', 'penjual', 'ramah', 'solutif', 'next', 'pasti', 'order', 'disini', 'lagi', 'thanks', 'gan']"
Office & Stationery,Refill Isi Pulpen Frixion Pilot 0.7/0.5 atk - 0.5 HITAM,Jakarta Barat,11799,4.9,38000,2348,5,barang sampai cepeeet banget terima kasih top bgt ??????????,Positive,Love,Jakarta Barat,barang sampai cepeeet banget terima kasih top bgt ??????????,60,9,"['barang', 'cepeeet', 'terima', 'kasih', 'top']"
Office & Stationery,"Stempel Warna Flash I Otomatis Design Custom - kecil, 1 warna",Jakarta Timur,25000,5.0,6409,2333,5,"kualitas barangnya bagus sesuai dengan harapan customer, respon chat jg cepat dan ramah. rekomended seller.. sukses terus lapaknya gan.",Positive,Love,Jakarta Timur,"kualitas barangnya bagus sesuai dengan harapan customer, respon chat jg cepat dan ramah. rekomended seller.. sukses terus lapaknya gan.",135,19,"['kualitas', 'barangnya', 'bagus', 'sesuai', 'harapan', 'customer', 'respon', 'chat', 'cepat', 'ramah', 'rekomended', 'seller', 'sukses', 'terus', 'lapaknya', 'gan']"
Office & Stationery,Kabel Ties Cable Tie 2.5 x 150mm (15cm) CV 150 Kualitas baik - Putih,Jakarta Utara,3650,4.9,77000,2233,5,Bagus semuaaaaanyaaaaaa????????????????????,Positive,Love,Jakarta Utara,Bagus semuaaaaanyaaaaaa????????????????????,43,2,"['bagus', 'semuaaaaanyaaaaaa']"
Office & Stationery,"Stempel Warna Flash I Otomatis Design Custom - kecil, 1 warna",Jakarta Timur,25000,5.0,6409,2333,5,Repeat order yg entah keberapa. Selalu puas. Makasiii banyak gan. Sukses selaloeee yaaaa...,Positive,Love,Jakarta Timur,Repeat order yg entah keberapa. Selalu puas. Makasiii banyak gan. Sukses selaloeee yaaaa...,91,13,"['repeat', 'order', 'yg', 'entah', 'keberapa', 'selalu', 'puas', 'makasiii', 'banyak', 'gan', 'sukses', 'selaloeee', 'yaaaa']"
Office & Stationery,"Stempel Warna Flash I Otomatis Design Custom - kecil, 1 warna",Jakarta Timur,25000,5.0,6409,2333,5,"Pelayanan ramah, design maksimal, hasil sesuai harapan. recommended..",Positive,Love,Jakarta Timur,"Pelayanan ramah, design maksimal, hasil sesuai harapan. recommended..",69,8,"['pelayanan', 'ramah', 'design', 'maksimal', 'hasil', 'sesuai', 'harapan', 'recommended']"
Office & Stationery,Deli Meteran Mini Plastik bahan pita fiberglass tidak mudah kerut 8214,Kab. Tangerang,14000,4.8,1928,474,5,"mungil bntukny tp bnyak fungsi, kualitas mantaapppp",Positive,Love,Kab. Tangerang,"mungil bntukny tp bnyak fungsi, kualitas mantaapppp",51,7,"['mungil', 'bntukny', 'bnyak', 'fungsi', 'kualitas', 'mantaapppp']"
Office & Stationery,"Stempel Warna Flash I Otomatis Design Custom - kecil, 1 warna",Jakarta Timur,25000,5.0,6409,2333,5,"PRODUK BAGUS, PROSES SANGAT CEPAT, PENJUAL RAMAH DAN DESAIN BAGUS, KAMI AKAN PESAN LAGI",Positive,Love,Jakarta Timur,"PRODUK BAGUS, PROSES SANGAT CEPAT, PENJUAL RAMAH DAN DESAIN BAGUS, KAMI AKAN PESAN LAGI",87,14,"['produk', 'bagus', 'proses', 'sangat', 'cepat', 'penjual', 'ramah', 'desain', 'bagus', 'kami', 'akan', 'pesan', 'lagi']"
Office & Stationery,"Stempel Warna Flash I Otomatis Design Custom - kecil, 1 warna",Jakarta Timur,25000,5.0,6409,2333,5,"fast respon, barang bagus, recommend..",Positive,Love,Jakarta Timur,"fast respon, barang bagus, recommend..",38,5,"['fast', 'respon', 'barang', 'bagus', 'recommend']"
Office & Stationery,"Stempel Warna Flash I Otomatis Design Custom - kecil, 1 warna",Jakarta Timur,25000,5.0,6409,2333,5,"barang cepat banget diproses, dibungkusnya pun sangat rapi.. mantap.bisa buat langganan ini .",Positive,Love,Jakarta Timur,"barang cepat banget diproses, dibungkusnya pun sangat rapi.. mantap.bisa buat langganan ini .",93,13,"['barang', 'cepat', 'diproses', 'dibungkusnya', 'pun', 'sangat', 'rapi', 'mantap', 'langganan']"
Office & Stationery,Kertas HVS A4 | 75 Grm | PaperOne,Jakarta Barat,37300,4.9,7560,1736,5,benar benar disarankan untuk pembeli lain membeli tambahan packing.. tapi selebihnya kertasnya ok tidak cacat sama sekali.. harganya juga terjangkau.. best lah??,Positive,Love,Jakarta Barat,benar benar disarankan untuk pembeli lain membeli tambahan packing.. tapi selebihnya kertasnya ok tidak cacat sama sekali.. harganya juga terjangkau.. best lah??,161,22,"['benar', 'benar', 'disarankan', 'pembeli', 'lain', 'membeli', 'tambahan', 'packing', 'selebihnya', 'kertasnya', 'ok', 'cacat', 'sama', 'sekali', 'harganya', 'terjangkau', 'best']"
Office & Stationery,Kertas HVS A4 | 75 Grm | PaperOne,Jakarta Barat,37300,4.9,7560,1736,5,mantaaaaaaaaapppppp pelayanan cepat pengirimannya... top markotop 10 bintang recommended. pagi order malam udah nyampe... luar biasa,Positive,Love,Jakarta Barat,mantaaaaaaaaapppppp pelayanan cepat pengirimannya... top markotop 10 bintang recommended. pagi order malam udah nyampe... luar biasa,132,16,"['mantaaaaaaaaapppppp', 'pelayanan', 'cepat', 'pengirimannya', 'top', 'markotop', '10', 'bintang', 'recommended', 'pagi', 'order', 'malam', 'nyampe', 'luar', 'biasa']"
Office & Stationery,Deli mini cutter portabel durable cute size E2050 - Biru,Kab. Tangerang,4500,4.9,9838,3015,5,"gumush bgt cutternyaa imut�, warna pinkkknya cutee, seneng bangedddd lochh. thank you deliii. peralatannya lengkap and keren????",Positive,Love,Kab. Tangerang,"gumush bgt cutternyaa imut�, warna pinkkknya cutee, seneng bangedddd lochh. thank you deliii. peralatannya lengkap and keren????",128,17,"['gumush', 'cutternyaa', 'imut', 'warna', 'pinkkknya', 'cutee', 'seneng', 'bangedddd', 'lochh', 'thank', 'you', 'deliii', 'peralatannya', 'lengkap', 'and', 'keren']"
Office & Stationery,Deli mini cutter portabel durable cute size E2050 - Biru,Kab. Tangerang,4500,4.9,9838,3015,5,"pengirimannya cepet banget, aku pesen kemarin hari ini udah sampe. barangnya juga aman, no damage samsek. mantappp??????",Positive,Love,Kab. Tangerang,"pengirimannya cepet banget, aku pesen kemarin hari ini udah sampe. barangnya juga aman, no damage samsek. mantappp??????",120,17,"['pengirimannya', 'cepet', 'pesen', 'kemarin', 'hari', 'barangnya', 'aman', 'no', 'damage', 'samsek', 'mantappp']"
